entry_name,item_no,item_code,item_name,timing_group,support_type,requirement_symbol,requirement_meaning,data_type,xml_data_type,act_mood_code,observation_class_code,observation_mood_code,xml_unit,code_table_oid,note
実施上の集計情報,1738,1042020040,継続的な支援の合計実施時間(グループ支援(遠隔)),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1738,1042020040,継続的な支援の合計実施時間(グループ支援(遠隔)),legal_report,active,○,必須入力項目,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1738,1042020040,継続的な支援の合計実施時間(グループ支援(遠隔)),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1739,1042010050,継続的な支援の実施回数(電話),second_claim,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1739,1042010050,継続的な支援の実施回数(電話),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1739,1042010050,継続的な支援の実施回数(電話),legal_report,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1739,1042010050,継続的な支援の実施回数(電話),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1740,1042020050,継続的な支援の合計実施時間(電話),second_claim,active,○,必須入力項目,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1740,1042020050,継続的な支援の合計実施時間(電話),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1740,1042020050,継続的な支援の合計実施時間(電話),legal_report,active,○,必須入力項目,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1740,1042020050,継続的な支援の合計実施時間(電話),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,min,,
実施上の集計情報,1741,1042010060,継続的な支援の実施回数(電子メール等),second_claim,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1741,1042010060,継続的な支援の実施回数(電子メール等),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1741,1042010060,継続的な支援の実施回数(電子メール等),legal_report,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1741,1042010060,継続的な支援の実施回数(電子メール等),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1742,1042010070,継続的なポイント(プロセス評価の合計),second_claim,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,"自動計算(1731+1733+1735+1737+1739+1741) 自動計算定義表を参照。"
実施上の集計情報,1742,1042010070,継続的なポイント(プロセス評価の合計),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,"自動計算(1731+1733+1735+1737+1739+1741) 自動計算定義表を参照。"
実施上の集計情報,1742,1042010070,継続的なポイント(プロセス評価の合計),legal_report,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,"自動計算(1731+1733+1735+1737+1739+1741) 自動計算定義表を参照。"
実施上の集計情報,1742,1042010070,継続的なポイント(プロセス評価の合計),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,"自動計算(1731+1733+1735+1737+1739+1741) 自動計算定義表を参照。"
実施上の集計情報,1743,1042010080,ポイント(合計),second_claim,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,"自動計算(1303+1615+1742) 自動計算定義表を参照。"
実施上の集計情報,1743,1042010080,ポイント(合計),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,"自動計算(1303+1615+1742) 自動計算定義表を参照。"
実施上の集計情報,1743,1042010080,ポイント(合計),legal_report,active,○,必須入力項目,数字,INT,EVN,OBS,EVN,,,"自動計算(1303+1615+1742) 自動計算定義表を参照。"
実施上の集計情報,1743,1042010080,ポイント(合計),legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,"自動計算(1303+1615+1742) 自動計算定義表を参照。"
実施上の集計情報,1744,1042800118,禁煙指導の実施回数,second_claim,active,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1744,1042800118,禁煙指導の実施回数,second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1744,1042800118,禁煙指導の実施回数,legal_report,active,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実施上の集計情報,1744,1042800118,禁煙指導の実施回数,legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
指導機関情報,1811,1042000081,保健指導機関番号(1),legal_report,motivational,○,必須入力項目,数字,,,,,,,
指導機関情報,1811,1042000081,保健指導機関番号(1),legal_report,active,○,必須入力項目,数字,,,,,,,
指導機関情報,1811,1042000081,保健指導機関番号(1),legal_report,motivational_equivalent,○,必須入力項目,数字,,,,,,,
指導機関情報,1812,1042000082,保健指導機関名(1),legal_report,motivational,○,必須入力項目,漢字,,,,,,,
指導機関情報,1812,1042000082,保健指導機関名(1),legal_report,active,○,必須入力項目,漢字,,,,,,,
指導機関情報,1812,1042000082,保健指導機関名(1),legal_report,motivational_equivalent,○,必須入力項目,漢字,,,,,,,
指導機関情報,1813,1042000085,主対応内容(1),legal_report,motivational,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1813,1042000085,主対応内容(1),legal_report,active,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1813,1042000085,主対応内容(1),legal_report,motivational_equivalent,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1814,1042000086,実施内容(1),legal_report,motivational,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1814,1042000086,実施内容(1),legal_report,active,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1814,1042000086,実施内容(1),legal_report,motivational_equivalent,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1821,1042000081,保健指導機関番号(2),legal_report,motivational,○,必須入力項目,数字,,,,,,,
指導機関情報,1821,1042000081,保健指導機関番号(2),legal_report,active,○,必須入力項目,数字,,,,,,,
指導機関情報,1821,1042000081,保健指導機関番号(2),legal_report,motivational_equivalent,○,必須入力項目,数字,,,,,,,
指導機関情報,1822,1042000082,保健指導機関名(2),legal_report,motivational,○,必須入力項目,漢字,,,,,,,
指導機関情報,1822,1042000082,保健指導機関名(2),legal_report,active,○,必須入力項目,漢字,,,,,,,
指導機関情報,1822,1042000082,保健指導機関名(2),legal_report,motivational_equivalent,○,必須入力項目,漢字,,,,,,,
指導機関情報,1823,1042000085,主対応内容(2),legal_report,motivational,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1823,1042000085,主対応内容(2),legal_report,active,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1823,1042000085,主対応内容(2),legal_report,motivational_equivalent,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1824,1042000086,実施内容(2),legal_report,motivational,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1824,1042000086,実施内容(2),legal_report,active,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1824,1042000086,実施内容(2),legal_report,motivational_equivalent,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1831,1042000081,保健指導機関番号(3),legal_report,motivational,○,必須入力項目,数字,,,,,,,
指導機関情報,1831,1042000081,保健指導機関番号(3),legal_report,active,○,必須入力項目,数字,,,,,,,
指導機関情報,1831,1042000081,保健指導機関番号(3),legal_report,motivational_equivalent,○,必須入力項目,数字,,,,,,,
指導機関情報,1832,1042000082,保健指導機関名(3),legal_report,motivational,○,必須入力項目,漢字,,,,,,,
指導機関情報,1832,1042000082,保健指導機関名(3),legal_report,active,○,必須入力項目,漢字,,,,,,,
指導機関情報,1832,1042000082,保健指導機関名(3),legal_report,motivational_equivalent,○,必須入力項目,漢字,,,,,,,
指導機関情報,1833,1042000085,主対応内容(3),legal_report,motivational,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1833,1042000085,主対応内容(3),legal_report,active,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1833,1042000085,主対応内容(3),legal_report,motivational_equivalent,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1834,1042000086,実施内容(3),legal_report,motivational,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1834,1042000086,実施内容(3),legal_report,active,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1834,1042000086,実施内容(3),legal_report,motivational_equivalent,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1841,1042000081,保健指導機関番号(4),legal_report,motivational,○,必須入力項目,数字,,,,,,,
指導機関情報,1841,1042000081,保健指導機関番号(4),legal_report,active,○,必須入力項目,数字,,,,,,,
指導機関情報,1841,1042000081,保健指導機関番号(4),legal_report,motivational_equivalent,○,必須入力項目,数字,,,,,,,
指導機関情報,1842,1042000082,保健指導機関名(4),legal_report,motivational,○,必須入力項目,漢字,,,,,,,
指導機関情報,1842,1042000082,保健指導機関名(4),legal_report,active,○,必須入力項目,漢字,,,,,,,
指導機関情報,1842,1042000082,保健指導機関名(4),legal_report,motivational_equivalent,○,必須入力項目,漢字,,,,,,,
指導機関情報,1843,1042000085,主対応内容(4),legal_report,motivational,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1843,1042000085,主対応内容(4),legal_report,active,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1843,1042000085,主対応内容(4),legal_report,motivational_equivalent,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1844,1042000086,実施内容(4),legal_report,motivational,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1844,1042000086,実施内容(4),legal_report,active,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1844,1042000086,実施内容(4),legal_report,motivational_equivalent,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1851,1042000081,保健指導機関番号(5),legal_report,motivational,○,必須入力項目,数字,,,,,,,
指導機関情報,1851,1042000081,保健指導機関番号(5),legal_report,active,○,必須入力項目,数字,,,,,,,
指導機関情報,1851,1042000081,保健指導機関番号(5),legal_report,motivational_equivalent,○,必須入力項目,数字,,,,,,,
指導機関情報,1852,1042000082,保健指導機関名(5),legal_report,motivational,○,必須入力項目,漢字,,,,,,,
指導機関情報,1852,1042000082,保健指導機関名(5),legal_report,active,○,必須入力項目,漢字,,,,,,,
指導機関情報,1852,1042000082,保健指導機関名(5),legal_report,motivational_equivalent,○,必須入力項目,漢字,,,,,,,
指導機関情報,1853,1042000085,主対応内容(5),legal_report,motivational,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1853,1042000085,主対応内容(5),legal_report,active,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1853,1042000085,主対応内容(5),legal_report,motivational_equivalent,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1854,1042000086,実施内容(5),legal_report,motivational,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1854,1042000086,実施内容(5),legal_report,active,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1854,1042000086,実施内容(5),legal_report,motivational_equivalent,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1861,1042000081,保健指導機関番号(6),legal_report,motivational,○,必須入力項目,数字,,,,,,,
指導機関情報,1861,1042000081,保健指導機関番号(6),legal_report,active,○,必須入力項目,数字,,,,,,,
指導機関情報,1861,1042000081,保健指導機関番号(6),legal_report,motivational_equivalent,○,必須入力項目,数字,,,,,,,
指導機関情報,1862,1042000082,保健指導機関名(6),legal_report,motivational,○,必須入力項目,漢字,,,,,,,
指導機関情報,1862,1042000082,保健指導機関名(6),legal_report,active,○,必須入力項目,漢字,,,,,,,
指導機関情報,1862,1042000082,保健指導機関名(6),legal_report,motivational_equivalent,○,必須入力項目,漢字,,,,,,,
指導機関情報,1863,1042000085,主対応内容(6),legal_report,motivational,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1863,1042000085,主対応内容(6),legal_report,active,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1863,1042000085,主対応内容(6),legal_report,motivational_equivalent,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1864,1042000086,実施内容(6),legal_report,motivational,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1864,1042000086,実施内容(6),legal_report,active,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1864,1042000086,実施内容(6),legal_report,motivational_equivalent,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1871,1042000081,保健指導機関番号(7),legal_report,motivational,○,必須入力項目,数字,,,,,,,
指導機関情報,1871,1042000081,保健指導機関番号(7),legal_report,active,○,必須入力項目,数字,,,,,,,
指導機関情報,1871,1042000081,保健指導機関番号(7),legal_report,motivational_equivalent,○,必須入力項目,数字,,,,,,,
指導機関情報,1872,1042000082,保健指導機関名(7),legal_report,motivational,○,必須入力項目,漢字,,,,,,,
指導機関情報,1872,1042000082,保健指導機関名(7),legal_report,active,○,必須入力項目,漢字,,,,,,,
指導機関情報,1872,1042000082,保健指導機関名(7),legal_report,motivational_equivalent,○,必須入力項目,漢字,,,,,,,
指導機関情報,1873,1042000085,主対応内容(7),legal_report,motivational,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1873,1042000085,主対応内容(7),legal_report,active,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1873,1042000085,主対応内容(7),legal_report,motivational_equivalent,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1874,1042000086,実施内容(7),legal_report,motivational,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1874,1042000086,実施内容(7),legal_report,active,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1874,1042000086,実施内容(7),legal_report,motivational_equivalent,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1881,1042000081,保健指導機関番号(8),legal_report,motivational,○,必須入力項目,数字,,,,,,,
指導機関情報,1881,1042000081,保健指導機関番号(8),legal_report,active,○,必須入力項目,数字,,,,,,,
指導機関情報,1881,1042000081,保健指導機関番号(8),legal_report,motivational_equivalent,○,必須入力項目,数字,,,,,,,
指導機関情報,1882,1042000082,保健指導機関名(8),legal_report,motivational,○,必須入力項目,漢字,,,,,,,
指導機関情報,1882,1042000082,保健指導機関名(8),legal_report,active,○,必須入力項目,漢字,,,,,,,
指導機関情報,1882,1042000082,保健指導機関名(8),legal_report,motivational_equivalent,○,必須入力項目,漢字,,,,,,,
指導機関情報,1883,1042000085,主対応内容(8),legal_report,motivational,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1883,1042000085,主対応内容(8),legal_report,active,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1883,1042000085,主対応内容(8),legal_report,motivational_equivalent,○,必須入力項目,コード,,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等 ※5と6は初回面接(分割して実施した場合は1回目)は入力不可能",
指導機関情報,1884,1042000086,実施内容(8),legal_report,motivational,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1884,1042000086,実施内容(8),legal_report,active,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",
指導機関情報,1884,1042000086,実施内容(8),legal_report,motivational_equivalent,○,必須入力項目,コード,,,,,1.2.392.200119.6.18150,"1:初回面接（分割実施以外） 2:初回面接① 3:初回面接② 4:中間評価 5:継続的支援 6:実績評価",

計画上の集計情報,1713,1041010080,計画上のポイント(合計),second_claim,active,○,必須入力項目,数字,INT,INT,OBS,INT,,,"自動計算(1303+1345+1712) 自動計算定義表を参照。"
計画上の集計情報,1713,1041010080,計画上のポイント(合計),second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,INT,OBS,INT,,,"自動計算(1303+1345+1712) 自動計算定義表を参照。"
